-3.207112461,-2.984696298,-0.561727568,2.908617592,0.989297928,2.384217634,-2.861267305,1.270252767,1.45633971,-2.701665142
-0.003404317,0.487598679,-0.154170745,0.077784087,-0.183311755,0.050155811,0.183337522,0.038200357,-0.101569901,-0.540620161
1.78326607,-3.307295282,-0.051752211,1.326278195,-0.941938518,-0.092955764,0.450375376,-0.332209143,-0.63077493,-2.435757853
2.003877354,3.473638003,2.579249762,-3.492443681,-1.366873032,-1.863227169,1.081231586,-1.565124328,-1.428875971,2.115738092
0.343823205,-0.165356583,-0.487164336,0.589031011,0.885909904,-0.195758032,-0.174516181,-0.915640614,-0.174796835,-0.130665263
1.385004735,3.390509706,-0.114494845,-0.614789963,-0.154830042,2.33510507,-1.028447639,-0.824818103,3.423347177,3.506026887
